,count,hate_speech,offensive_language,neither,class,tweet
6339,3,0,2,1,1,dont even trip niggah got lol
6340,3,0,2,1,1,look realest niggah rosecrans lol
6341,3,1,2,0,1,niggah niggah lol
6342,3,1,2,0,1,niggah dont know lol dont know life aha
6343,3,0,3,0,1,help notice attempting avoid acknowledging hairy pussy
6344,3,0,3,0,1,oh perpetually hairy pussy tho different story
6345,6,0,6,0,1,pussy mine face_with_tears_of_joy smiling_face_with_sunglasses
6346,3,0,1,2,2,aka wan na keep warm shoulda introduced coon
6347,6,2,1,3,2,let coon great dream
6348,3,2,1,0,0,u got ta slow coon hr know love n hip hop lebron fake love quote
6349,3,0,3,0,1,pussy shit
6350,3,0,0,3,2,judge monkey
6351,3,0,3,0,1,nig face_with_steam_from_nose
6352,3,0,2,1,1,shine bright like bad bitch
6353,3,0,3,0,1,hoe gon hoe could blame tammy
6354,3,0,1,2,2,stink shut hole perform trick like good trained monkey
6355,3,1,2,0,1,washington post call president ignorant ask racist angry bitter bitch look mirror
6356,3,0,3,0,1,bitch please go windsor either way come bring also 🇮🇹
6357,3,0,3,0,1,nah bitch dykey
6358,3,0,3,0,1,know bitch love me
6359,3,0,3,0,1,ha bitch know
6360,3,0,3,0,1,stand heat get kitchen gratata swag bitch smiling_face_with_sunglasses
6361,3,0,3,0,1,holy fuck thank hate bitch fuck ex boyfriend back back like damn call peace pipe
6362,3,1,2,0,1,trust tweeted like damn im fag
6363,3,0,3,0,1,bitch back taken
6364,3,1,2,0,1,dare slay as fruity quaffing tranny
6365,3,0,3,0,1,funny blond bitch
6366,3,0,0,3,2,hey need foul language kike
6367,3,0,3,0,1,hey fuk hoe prolly already
6368,3,0,0,3,2,call trash smiling_face_with_smiling_eyes
6369,3,1,2,0,1,yep assholeoh well little bitchi sure hears worse daily basis
6370,3,0,3,0,1,suck as bum as yankee foh
6371,3,0,1,2,2,poor coonsnow stopped herenow wind would might nice outwell winter
6372,3,0,3,0,1,haha pussy
6373,3,0,3,0,1,know bitch
6374,3,0,3,0,1,bitch wasnt face_with_tears_of_joy
6375,3,0,3,0,1,bitch shit soooo funny weary_face
6376,3,0,3,0,1,bitch looked surprised asf face_with_tears_of_joy yo mama let drive shit raised_hand
6377,4,0,0,4,2,like worst lyric post beautiful know talking trash
6378,9,6,3,0,0,forget nappy headed butt ugly bitch married muslim
6379,3,0,0,3,2,beauty brownie always daydream would hit powerball lol nerdy fun
6380,3,0,3,0,1,dumb bitch r th
6381,3,0,3,0,1,bring bitch
6382,3,2,1,0,0,nah dude mostly sound like faggot
6383,3,0,3,0,1,safe bruv welcum twitter niggur
6384,3,0,3,0,1,wrong skiny girl guy want hot sex look good every fat bitch know
6385,3,0,0,3,2,law clam chowder must served im bread bowl haha
6386,3,0,3,0,1,ruga bussed yo bitch bowbow
6387,3,0,2,1,1,duh main bitch
6388,3,0,0,3,2,pretty easy actually cashier right eating animal cracker lolol
6389,3,0,3,0,1,time bonfire saturday hoe
6390,3,0,3,0,1,hey guy first name fag
6391,6,1,5,0,1,fag yellow_heart
6392,3,1,2,0,1,moderator want bitch slap romney hard
6393,3,0,3,0,1,got bitch look like bulldog instead lol
6394,3,0,3,0,1,quit ya hating oyster lookin as bitch
6395,3,0,0,3,2,nope got lucky washing slope gon na make little rough combining feeling fortunate today
6396,3,0,0,3,2,face_with_tears_of_joy shy glizzy
6397,3,2,1,0,0,know im kidding bet funny love black call eachother ignorant nigger make
6398,3,0,3,0,1,bitch time
6399,3,1,2,0,1,nigga stop bitch come high school already said yes
6400,3,0,3,0,1,fuck fucking song wtf r u talking yes fuck bitch
6401,3,0,3,0,1,plz come im really sick bitch as talking shit plz come going
6402,3,1,2,0,1,letting going happen like u pussy as nigga plano
6403,3,0,3,0,1,bitch plano every fuck weekend make excuse stfu fight
6404,3,1,2,0,1,bitch tf dumb going someone else told u shut shit
6405,3,0,3,0,1,bitch next year come weekend
6406,3,1,2,0,1,yo scary as want see tho stfu talking u know pussy boy
6407,3,1,2,0,1,u fucking trailer trash
6408,3,0,3,0,1,naw really bitch mean yo address
6409,3,0,3,0,1,bitch keep talking
6410,3,0,3,0,1,bitch yall come town east mall u bitch fuck boy
6411,4,0,4,0,1,bring yo bitch as town east mall let know u bitch
6412,3,0,3,0,1,bring bitch as town east bitch
6413,3,1,2,0,1,u call dumb u speak shit u know nothing yea look fucking talking retard
6414,3,0,3,0,1,yall oh going fight come town east bitch
6415,3,0,3,0,1,yea true bitch
6416,3,2,1,0,0,fuck still talking shit acting like pussy as nigga
6417,3,0,3,0,1,u going talk shit another state dat pussy shit
6418,3,1,2,0,1,heard mama raised like bitch
6419,3,0,3,0,1,said name bitch yes fuck boy
6420,3,1,2,0,1,lmfao making money yo duck as bitch dallas tx born raised back shit day nigga
6421,3,0,3,0,1,real pussy as nigga would give fuck u think lmao stfu
6422,3,0,3,0,1,u think like pussy boy run mouth back word
6423,3,0,3,0,1,fuck bitch real fucking address get bitch yo blood tell address
6424,3,0,3,0,1,done acting like little bitch year old nephew realer scary as sunset time u dumb fuck
6425,3,0,3,0,1,going hurt bitch as feeling
6426,3,1,2,0,1,stop bitch made nigga man show as whooping
6427,3,0,3,0,1,said like fuck u got shit u made stfu stop assuming bitch ugly
6428,3,1,2,0,1,would care bitch as nigga think u understand fucking scary u look
6429,3,0,3,0,1,got pussy bllod
6430,3,0,3,0,1,bitch wan na talk wan na fight pussy as
6431,3,0,3,0,1,bitch phone stfu talking worry make sure show
6432,3,0,3,0,1,bitch really fucking like fuck even talking
6433,3,0,3,0,1,bitch fam wtf skrong say shit like get wack as page lamo
6434,3,0,3,0,1,bitch cause u wanted fight show tryna make bet shit get yo friendly as twitter
6435,3,0,3,0,1,bitch discus shit yesterday time faget
6436,3,0,3,0,1,bitch get fuck tl u mean
6437,3,0,3,0,1,bitch go get life block lame as
6438,3,0,3,0,1,bitch let fight today going bitch think going bitch
6439,3,0,3,0,1,bitch meet
6440,3,0,3,0,1,bitch say traffic stop bitch stop making excuse
6441,3,0,3,0,1,bitch u thot oh fake as nigga box hoe u bout nothing
6442,3,0,3,0,1,bitch u describe term
6443,3,2,1,0,0,bitch talking u stfu get page oh bitch nigga u bout life
6444,3,0,3,0,1,bitch show tweeteddm texted called u asked u tryna meet bitch ur fucking weak
6445,3,0,3,0,1,bitch must flew u head cuz u show plano senior high school plano tx fuck boy
6446,3,0,3,0,1,bitch fucking playing would u know smoke fuck friendly as nigga
6447,3,0,3,0,1,bitch playing worried little faget as friend vine know nigga vine wtf u say
6448,3,0,3,0,1,bitch wtf r u talking tf r u still talking shit action thank proving point pussy boy
6449,3,0,3,0,1,bitch funny stfu talking part understand
6450,3,0,3,0,1,bye bitch
6451,3,0,3,0,1,catch hoe onsaturday meet plano senior high
6452,3,0,3,0,1,ha bitch angry bitch taller older fake as boy stfu making look like dumbass pussy boyy
6453,3,2,1,0,0,let say clearly since retarded as understand
6454,3,2,1,0,0,would u know fuck exactly wtf got shut retarded as
6455,3,1,2,0,1,swear u fuck nigga u scary little bitch u think game huh
6456,3,0,3,0,1,idgaf name scary as give real address hoe
6457,3,0,3,0,1,say sound like little bitch nagging shit u
6458,3,1,2,0,1,keep talking going make u talk u going talking like retard
6459,3,0,3,0,1,let settle fight stop pussy
6460,3,3,0,0,0,lmao ur dad raised u bitch made nigga
6461,3,0,3,0,1,meet stop hitching back word pussy
6462,3,0,3,0,1,mfka ok bitch going see funny mother fucker
6463,3,0,3,0,1,naw fam aint bitch made nigga gtf shit fuck nigga im fam oh friendly as nigga
6464,3,0,3,0,1,nigga 42 went go get homeboy texted u 50 naw u bitch
6465,3,1,2,0,1,nigga really dont give flying fuck u wan na talk shit back word scratch stop little bitch
6466,3,0,2,1,1,nigga u called bitch last time check im fucking nigga get ill show u real fight like
6467,3,1,2,0,1,nigga talking bout school ever choice bitch
6468,3,3,0,0,0,oh lame yo pussy as show fuck u talking bout oh scary as white boy
6469,3,2,1,0,0,oh grade say wise u stfu get twitter u box simple as pussy boy
6470,3,0,3,0,1,pussy
6471,3,1,2,0,1,pussy nigga term
6472,3,0,3,0,1,restricton g mean license revoked stop making excuse straight bitch
6473,3,0,3,0,1,sorry know tell get pussy as twitter
6474,3,0,3,0,1,u bring bitch
6475,3,1,2,0,1,u tool bet u want shoot tho pussy as nigga u dem hand tho
6476,3,0,3,0,1,u feel like dumb as u pussy boy
6477,3,0,3,0,1,u going get dropped bitch im fucking nigga got fucking dick
6478,4,0,4,0,1,u made drive way plano wan na bitch
6479,3,0,3,0,1,u want panda express someone break like fuck stick plan go plano get bitch blood
6480,3,1,2,0,1,u see saturday u show bitch made nigga pussy as nigga
6481,3,0,3,0,1,umm sure hoe talk ugly
6482,3,0,3,0,1,wtf r u talking plano tx r u talking pussy boy
6483,3,1,2,0,1,wtf u think u ole pussy as nigga
6484,3,1,2,0,1,yes bitch fucking square
6485,3,0,3,0,1,dumb fuck fucking full address dumbass live plano fuck would know retard
6486,3,2,1,0,0,fucking retared even funny bitch im going sleep u
6487,3,2,1,0,0,face_with_tears_of_joy fag
6488,3,0,3,0,1,home fag feel like puttin shit today
6489,3,0,3,0,1,slid dm answer bitch
6490,3,0,0,3,2,mean crowd crow
6491,3,0,3,0,1,im pretty sure bad bitch word shawty dime
6492,3,0,2,1,1,implying bro two aint nothin lil hoescmon kim
6493,3,0,3,0,1,weary_face bitch needa take note
6494,3,0,3,0,1,nigga safe hoe
6495,3,0,3,0,1,fuck bitch
6496,3,0,3,0,1,lmaooooo wash baby as honda got cause hoe cost
6497,3,0,0,3,2,lmaooo call phone want bird migos voice
6498,3,1,2,0,1,watch watch tv hoe
6499,3,1,2,0,1,nigga madison playing bitch as white boy going harvard law scholarship play crazy
6500,3,2,1,0,0,shut bitch spit
6501,6,1,5,0,1,owe anyway hoe need interest shooting shit
6502,3,1,2,0,1,seen hoe put cash bitch imma take money spit fat as
6503,3,0,3,0,1,feel like got married bruh bad bitch
6504,3,0,3,0,1,bitch
6505,3,0,3,0,1,bitch lol
6506,3,0,3,0,1,bos as bitch
6507,3,1,2,0,1,lol sit make fun stand fag
6508,3,2,1,0,0,robert fuckin fag smack shit outta
6509,3,0,3,0,1,bitch music
6510,3,1,2,0,1,fuck bitch
6511,3,2,1,0,0,faggot
6512,3,2,0,1,0,stop oppressing heard free speech stop shoving lifestyle throat st amendment tcot teabaggers
6513,3,0,3,0,1,bitch ugly one everyone leaf ahahahaa
6514,3,3,0,0,0,stfu dyke looking hoe
6515,3,2,1,0,0,least im black bitch parent left mcdonalds parking lot born
6516,3,0,3,0,1,one jumped conversation smelly as bitch fuck thats
6517,3,0,3,0,1,bitch aint arguing fuk said slick shit n addressed simple
6518,3,1,2,0,1,highly doubt real woman prolly fat as man fuckin care let ho
6519,3,0,3,0,1,bitch mentioned first tf wrong wit yo psychotic as
6520,3,2,0,1,0,may hustlin studied critical race theory people holder getting revenge hate whitey
6521,3,0,3,0,1,someone facebook made status defending dropped bomb full knowledge bitch unfriended
6522,3,1,2,0,1,lol tell liv none usual redneck hillbilly place none ur black gangsta place either
6523,3,0,3,0,1,ew look like cheap tranny hooker
6524,3,0,2,1,1,scandalous hoe lmao
6525,3,2,1,0,0,hope dis aint cause colored cause know actin nigga like
6526,3,0,3,0,1,gim one mouth closed draw teeth without making look retarded omf
6527,3,0,3,0,1,fuck yo bitch as
6528,3,2,1,0,0,fucking gay faggot look gay as pink shirt haha
6529,3,2,1,0,0,better nig lol anything ill flip u something im tryna get cash
6530,3,0,2,1,1,hoe
6531,3,0,0,3,2,give tankees mean yankee maybe next year
6532,3,2,1,0,0,ha good fat dyke
6533,3,1,0,2,2,kris griff ghetto know anything sperry van
6534,3,1,2,0,1,talkin bout bitch gettin butthurt right
6535,3,0,3,0,1,fight expose hoe super gay shit anything negative since society work
6536,3,2,1,0,0,call cock blocking faggot
6537,3,0,3,0,1,fucking bitch ya using pu hook u
6538,3,0,3,0,1,try pussy
6539,3,1,2,0,1,atleast dont dick breath twat licker
6540,3,0,3,0,1,atleast wipe as trashy bitch
6541,3,0,3,0,1,bitch im talker youre short stfu
6542,3,0,3,0,1,bitch im 7 2 smd hoe
6543,3,0,3,0,1,comeover bitch
6544,3,0,3,0,1,r u ugly ur avi bitch
6545,3,0,3,0,1,bitch
6546,3,0,3,0,1,lady bligh bitch got natty daddy fridge turnup
6547,3,0,3,0,1,many hoe face_with_tears_of_joy
6548,6,1,5,0,1,text fag
6549,3,1,2,0,1,fag
6550,3,0,0,3,2,wait n nick mick face_with_tears_of_joy
6551,3,1,2,0,1,fuck u dumb bitch matter fact go get nigga hoe cuz u going shit
6552,3,0,3,0,1,stfu prude as basic as bitch
6553,3,0,0,3,2,slope u bro hahaha
6554,3,0,0,3,2,talking trash since
6555,3,2,1,0,0,faggot
6556,3,2,1,0,0,quit bitching faggot happy cant see faggot family cry baby little girl cry parking lot aint man sissy
6557,3,2,1,0,0,hurt little faggot
6558,3,2,1,0,0,nigga probably watching like look uncle tom as rasta
6559,3,0,3,0,1,sick bitch nutjob
6560,3,0,0,3,2,strong force leprechaun
6561,3,1,2,0,1,haha ive swatted little bitch around night starting feel bit sorry seriously
6562,3,0,3,0,1,way fuck bitch
6563,3,0,3,0,1,fag gay as shit
6564,3,0,3,0,1,way fuck bitch
6565,3,0,3,0,1,suck suck bitch
6566,3,1,2,0,1,nah would probably call obsessed faggot also nice try though
6567,3,0,3,0,1,typical ghetto girll
6568,3,0,3,0,1,dp double penetration aka dick as dick pussy damn time
6569,3,0,3,0,1,bitch called yu back
6570,3,0,3,0,1,bitch need bring as fucking practice
6571,6,0,6,0,1,text bitch
6572,3,0,3,0,1,wait see bitch tmrw gatsby l00py
6573,3,1,2,0,1,nigger
6574,3,2,1,0,0,like dat magazine da black folk look like dey one chromeasome away da ape
6575,6,0,6,0,1,face_with_tears_of_joy yeah read yo shit fast bitch
6576,3,0,3,0,1,ah lil bit bitch smiling_face_with_sunglasses
6577,6,0,6,0,1,ohh bitch got ta go fck girl second lil family frfr
6578,3,0,3,0,1,salty pussy
6579,3,0,2,1,1,like room big sloppy mess like twitter hoe
6580,3,0,1,2,2,skipped running eating chip brownie
6581,3,0,3,0,1,pretty like bitch
6582,3,1,2,0,1,robert bc one cussing like tomorrow bc pussy
6583,3,1,2,0,1,bitch tho know sure would get as beat bitch fact face_with_tears_of_joy
6584,3,1,2,0,1,linda rn retard
6585,3,0,0,3,2,eh take hoser
6586,3,0,3,0,1,bitch
6587,3,0,3,0,1,bitch
6588,3,0,3,0,1,exactly bitch
6589,3,0,3,0,1,lil pussy dm back hmm
6590,6,0,0,6,2,approximately 2 one crash supposed many member seal team one bird
6591,3,2,1,0,0,omg plz stop calling idiot kindergarden fucking faggot
6592,3,0,3,0,1,bishhh waving_hand slap hoe
6593,3,1,2,0,1,see ud get pussy u pussy
6594,3,0,0,3,2,mk hun textith
6595,3,0,3,0,1,nigga minute dropped got fuck team bitch
6596,3,2,1,0,0,none business nigga get living lol stealing one bitch k frog_face
6597,3,0,3,0,1,disgusting banned talking hiphop retard like belong retarded as logic
6598,3,0,0,3,2,lol getting thisearly bird catch worm
6599,3,0,0,3,2,video made porn actress sexy capri anderson kissing video charlie sheen via
6600,3,0,3,0,1,day bitch fest maybe
6601,3,1,2,0,1,omgwhat retardshould asked weighs thousand pound feather thousand pound steel
6602,3,2,1,0,0,faggot
6603,3,0,0,3,2,slavery prohibition letting woman vote segregation jim crow law etc day lol
6604,6,2,3,1,1,darkskin dyke
6605,3,0,3,0,1,hey dude watch calling bitch
6606,3,0,3,0,1,dad wanted twat flushed_face
6607,3,2,1,0,0,right around nig
6608,3,0,3,0,1,oh hell act proper live richardson much finer hoe ducanville
6609,6,0,4,2,1,yesthat ghetto condescending especially miserably failed crappy school lunch initiative hypocrite
6610,3,1,2,0,1,faggot
6611,3,1,2,0,1,garbage rapper learn like teaching advanced algebra retard
6612,3,0,3,0,1,one know word song know sexy saxophone george michael pussy
6613,3,1,2,0,1,thanksbitch
6614,3,0,3,0,1,thats never call bitch shit
6615,3,0,3,0,1,real psycho as bitch lol
6616,3,0,3,0,1,u english go learn grammar u dick sucking hoe
6617,3,0,3,0,1,idk ur saying probably desperate pussy
6618,3,0,3,0,1,u call ur bestie bitch guessing dog bark much
6619,3,0,3,0,1,pussy
6620,3,0,3,0,1,prolly sound like little bitch
6621,3,0,0,3,2,mock anything asked believed noah arc said mocking religion opinion
6622,3,2,1,0,0,lmao dude probably biggest fag nebraska face_with_tears_of_joy
6623,3,2,1,0,0,stfu white trash
6624,3,0,3,0,1,ur bos as bitch
6625,3,0,3,0,1,apparently little pussy cant converse nevermind fight ive blocked oh well youth get frustrated easy
6626,3,3,0,0,0,gayer faggot bed together
6627,3,0,0,3,2,extra yellow
6628,3,0,0,3,2,yellow even better
6629,3,1,2,0,1,nfl stadium play music jayz former drug dealer whose diaphragm wouldnt work wo saying nigger every song
6630,3,2,1,0,0,mention called nigger wrongwitch agree bossy wrongbut called pimp still ok
6631,3,1,2,0,1,nigga pressed pussy aint nuthin instead worrying dat bitch fucking u get chu sum money
6632,3,1,2,0,1,right momma aint raise faggot
6633,3,1,2,0,1,yeah hoe as nigga pensive_face
6634,3,1,2,0,1,point call nigger
6635,3,0,3,0,1,someone need give bitch gatoraide ten
6636,6,0,6,0,1,mouth pussy as dick sandwich fuck kinda question
6637,3,0,1,2,2,grove trash imo
6638,3,0,3,0,1,black girl lighter every bitch yall needa stop playin fuckin darkskin girl body image
6639,3,0,3,0,1,start lil bitch
6640,3,3,0,0,0,niggress think human
6641,3,3,0,0,0,agree take ethiopian starvin looking nigger as back africa buyfoodlittleguy
6642,3,0,2,1,1,try chainz heard big booty hoe
6643,3,1,2,0,1,fuck bitch sleeve
6644,6,0,6,0,1,wtf ur tumblr bitch
6645,3,0,3,0,1,u taber shit coon
6646,6,1,2,3,2,fake pic get tl u r dismissed muzzie
6647,3,0,2,1,1,mean distracted bitch
6648,3,0,3,0,1,faggot
6649,3,0,0,3,2,white people need weapon defend subhuman trash sort unleashes u
6650,3,2,0,1,0,racial minority criminally inclined would much worry act color race traitor
6651,3,0,3,0,1,trust hoe lol na bigger u think bc guy talk girl first understand
6652,3,0,3,0,1,university white black red one rest trash anyway making shit
6653,6,0,6,0,1,fucked bitch
6654,3,1,2,0,1,mmm thanks ive saving mine point timefucking queer
6655,3,0,2,1,1,mean pic idk chose one cough bitch cough
6656,3,0,3,0,1,bitch kill yo vibe
6657,3,0,3,0,1,bitch bow
6658,4,0,4,0,1,fuck bitch get money
6659,3,0,3,0,1,oh spelled give wrong psh thought would bitch
6660,3,0,0,3,2,lmaoo abo crusty hand
6661,3,0,3,0,1,thanks saying hi today bitch
6662,3,0,1,2,2,trash u another conference say goodbye
6663,3,0,3,0,1,scrolling tl ol sick as bitch
6664,3,0,0,3,2,make brownie
6665,3,0,0,3,2,understand need multiple autopsy guess going keep slant officer
6666,3,1,2,0,1,next could ask grand wizard kkk many intolerant poor soul view cunt tcot frc p2 foxnews
6667,3,0,3,0,1,aint bitch
6668,3,0,3,0,1,k bitch
6669,3,0,0,3,2,someone recently told local yokel going use twitter account damage yeah
6670,3,0,3,0,1,thiiiiiiis close going real east side detroit monkey as
6671,3,2,0,1,0,live eye white trash hurricane milwaukie people use bike bc duis save environment
6672,3,0,0,3,2,jim crow law segregation lynching law anti woman suffrage law amazing everyone doesnt want bring
6673,3,1,2,0,1,drive nigger
6674,3,0,3,0,1,speaking time tryna make look bad like eating pussy
6675,3,2,1,0,0,else expect nigger lover
6676,3,1,2,0,1,guy pussy
6677,3,0,3,0,1,thats life hoe gon na hoe could blame tammy
